composite,surrogate_id,surrogate_contrast
Venus_Mars,188,0.11341335112112214
Venus_Mars,189,0.07655188440657298
Venus_Mars,190,0.02598851532060529
Venus_Mars,191,0.08031354049672013
Venus_Mars,192,0.1571275734611414
Venus_Mars,193,0.024625420114340678
Venus_Mars,194,0.19896842244392188
Venus_Mars,195,0.08199553485581743
Venus_Mars,196,0.24041342126909154
Venus_Mars,197,0.04704567937606761
Venus_Mars,198,0.0490734653677809
Venus_Mars,199,0.23588068085676797
Venus_Mars,200,0.03729296374644184
Venus_Mars,201,0.028532918678785074
Venus_Mars,202,0.09425399756254284
Venus_Mars,203,0.15428738805177034
Venus_Mars,204,0.09663896248352577
Venus_Mars,205,0.07347532501390829
Venus_Mars,206,0.13825791411356228
Venus_Mars,207,0.042739780849378975
Venus_Mars,208,0.17584930529517845
Venus_Mars,209,0.05905418720366529
Venus_Mars,210,0.09778824608570498
Venus_Mars,211,0.03741610206388225
Venus_Mars,212,0.11554329562051464
Venus_Mars,213,0.13384066281906087
Venus_Mars,214,0.2527163939739693
Venus_Mars,215,0.11038589493095172
Venus_Mars,216,0.039220476214164884
Venus_Mars,217,0.13178505046893738
Venus_Mars,218,0.2119304252663576
Venus_Mars,219,0.08110601746620318
Venus_Mars,220,0.07124789165327211
Venus_Mars,221,0.035959771220144064
Venus_Mars,222,0.176743794075416
Venus_Mars,223,0.06969793232648516
Venus_Mars,224,0.17038839912049172
Venus_Mars,225,0.1049305715828178
Venus_Mars,226,0.10662854086081595
Venus_Mars,227,0.13750841680538364
Venus_Mars,228,0.19839324880107903
Venus_Mars,229,0.03805445420690706
Venus_Mars,230,0.1773891982819923
Venus_Mars,231,0.08193267550773828
Venus_Mars,232,0.08580298803969294
Venus_Mars,233,0.06391940821012228
Venus_Mars,234,-0.017653159584684067
Venus_Mars,235,0.22463193637434817
Venus_Mars,236,0.1238363936685689
Venus_Mars,237,0.06706923560229666
Venus_Mars,238,0.05507916201784148
Venus_Mars,239,0.11637942262658324
Venus_Mars,240,0.031522866918716044
Venus_Mars,241,0.08458989041336251
Venus_Mars,242,0.18353713319337306
Venus_Mars,243,0.2082948645403335
Venus_Mars,244,0.05237877058535144
Venus_Mars,245,0.08774243183520584
Venus_Mars,246,0.1632272209109393
Venus_Mars,247,0.21643192399374897
Venus_Mars,248,0.020136747575911364
Venus_Mars,249,0.19950999696578756
Venus_Mars,250,0.2395675680743659
Venus_Mars,251,0.2353408217857227
Venus_Mars,252,0.08708153883806063
Venus_Mars,253,0.017567743156156612
Venus_Mars,254,0.09675399077180116
Venus_Mars,255,0.11691679665739761
Venus_Mars,256,0.0863760010333554
Venus_Mars,257,0.046436164995918766
Venus_Mars,258,0.0822120696572683
Venus_Mars,259,0.12410168784666657
Venus_Mars,260,0.06206305487903918
Venus_Mars,261,0.014472348095005078
Venus_Mars,262,0.09783338355580082
Venus_Mars,263,0.06370195925771886
Venus_Mars,264,0.16975169500486093
Venus_Mars,265,0.1377696729116888
Venus_Mars,266,0.09780375029871964
Venus_Mars,267,0.026092774931879382
Venus_Mars,268,0.13508567072292071
Venus_Mars,269,0.015695662154464253
Venus_Mars,270,0.1560489788072007
Venus_Mars,271,0.24804819833214609
Venus_Mars,272,0.13741792886988777
Venus_Mars,273,0.18212855354507157
Venus_Mars,274,0.1358572087339982
Venus_Mars,275,0.04199368944526992
Venus_Mars,276,0.1587189376603411
Venus_Mars,277,0.19238361472160817
Venus_Mars,278,0.02682905461240754
Venus_Mars,279,0.10601946450289873
Venus_Mars,280,0.03473685455261093
Venus_Mars,281,0.09866475018147028
Venus_Mars,282,0.21944506937369063
Venus_Mars,283,0.10655358856339026
Venus_Mars,284,0.034635213220714556
Venus_Mars,285,0.2197624587777215
Venus_Mars,286,0.061133619939384654
Venus_Mars,287,0.1844188022803169
Venus_Mars,288,0.12007664416368308
Venus_Mars,289,0.17353023439853685
Venus_Mars,290,0.005684164942886753
Venus_Mars,291,0.11055334760814545
Venus_Mars,292,0.044555252466545445
Venus_Mars,293,0.16372083662531486
Venus_Mars,294,0.11600872101011857
Venus_Mars,295,0.11916157243022582
Venus_Mars,296,0.012597461047524903
Venus_Mars,297,0.15199108947283818
Venus_Mars,298,0.11334006069339556
Venus_Mars,299,0.15846366573834525
Venus_Mars,300,0.2817149702941701
Venus_Mars,301,0.09374393434775583
Venus_Mars,302,0.2074515987857139
Venus_Mars,303,0.08551183266050628
Venus_Mars,304,0.1735403913801839
Venus_Mars,305,0.176158892462347
Venus_Mars,306,0.1870670634214019
Venus_Mars,307,0.11036906750879635
Venus_Mars,308,0.09633968091935528
Venus_Mars,309,0.1186854485114456
Venus_Mars,310,0.13183737283638128
Venus_Mars,311,0.15571230583249945
Venus_Mars,312,0.10323172704441042
Venus_Mars,313,0.21864815384572547
Venus_Mars,314,0.05031876384125856
Venus_Mars,315,0.14462177701758325
Venus_Mars,316,0.1376820070757457
Venus_Mars,317,0.045939913730672285
Venus_Mars,318,0.14945800980316834
Venus_Mars,319,0.008509851806120718
Venus_Mars,320,0.1763964877918419
Venus_Mars,321,0.06334648462201777
Venus_Mars,322,0.12202918012981882
Venus_Mars,323,0.0802098272180519
Venus_Mars,324,-0.0002502062854123459
Venus_Mars,325,0.05708972148772291
Venus_Mars,326,0.20164583716391718
Venus_Mars,327,0.10346419475848939
Venus_Mars,328,0.07356760250978944
Venus_Mars,329,0.11181813892965256
Venus_Mars,330,0.11635061444624785
Venus_Mars,331,0.11504217478661015
Venus_Mars,332,0.021907944118631808
Venus_Mars,333,0.12329532365804693
Venus_Mars,334,0.06565506661451806
Venus_Mars,335,0.06773941763696129
Venus_Mars,336,0.08439293469253743
Venus_Mars,337,0.059342968242278415
Venus_Mars,338,0.10964238349664482
Venus_Mars,339,0.20790384940882237
Venus_Mars,340,0.02888870760521022
Venus_Mars,341,0.1000918899426497
Venus_Mars,342,0.1301480245251966
Venus_Mars,343,0.13676008614591034
Venus_Mars,344,0.038314542970641866
Venus_Mars,345,0.14866800761607518
Venus_Mars,346,0.1232894936056495
Venus_Mars,347,0.009785839251332681
Venus_Mars,348,0.058206250116964425
Venus_Mars,349,0.12944958909410004
Venus_Mars,350,0.15499794450833698
Venus_Mars,351,0.20452164104449044
Venus_Mars,352,0.15998964828703388
Venus_Mars,353,0.11946229973687034
Venus_Mars,354,0.052646937876870616
Venus_Mars,355,0.10620523136944263
Venus_Mars,356,0.09722977293891967
Venus_Mars,357,0.20055125792136713
Venus_Mars,358,0.13210212348505201
Venus_Mars,359,0.013922028991945364
Venus_Mars,360,0.028300648172595897
Venus_Mars,361,0.03706732748162818
Venus_Mars,362,0.10128098719152606
Venus_Mars,363,0.10805058992893908
Venus_Mars,364,0.06062279492117677
Venus_Mars,365,0.1594653568475474
Venus_Mars,366,0.027644084124194248
Venus_Mars,367,0.20031506051707168
Venus_Mars,368,0.09031306851861329
Venus_Mars,369,0.06354553484334272
Venus_Mars,370,0.17595047404007436
Venus_Mars,371,0.10860151537217944
Venus_Mars,372,0.1813278143231172
Venus_Mars,373,0.041426382169281746
Venus_Mars,374,0.06711148430544893
Venus_Mars,375,0.13718733302634958
Venus_Mars,376,0.1651682717902204
Venus_Mars,377,0.09170607680388833
Venus_Mars,378,0.08385660659735052
Venus_Mars,379,0.14948633724751365
Venus_Mars,380,0.1314852817315682
Venus_Mars,381,0.02532061524580562
Venus_Mars,382,0.11025744322778722
Venus_Mars,383,0.09363305629380933
Venus_Mars,384,0.026211575266110888
Venus_Mars,385,0.04265224647524642
Venus_Mars,386,0.08973806606531433
Venus_Mars,387,0.1435557529025712
Venus_Mars,388,0.14993100150441394
Venus_Mars,389,0.14367091944882462
Venus_Mars,390,0.031015043845440855
Venus_Mars,391,0.021111640222261283
Venus_Mars,392,0.09442594182385765
Venus_Mars,393,0.03816863045723819
Venus_Mars,394,0.12270906744780462
Venus_Mars,395,0.043114043101011745
Venus_Mars,396,0.0918942096666372
Venus_Mars,397,0.1330275279303043
Venus_Mars,398,0.053521442170534846
Venus_Mars,399,0.06603752745668433
Venus_Mars,400,0.03582349512438753
Venus_Mars,401,0.14525369741989322
Venus_Mars,402,0.1213262836025947
Venus_Mars,403,0.12541270067299742
Venus_Mars,404,0.16203423372922357
Venus_Mars,405,0.12194278136280537
Venus_Mars,406,0.15136170962201614
Venus_Mars,407,0.16784810753765916
Venus_Mars,408,0.1915111970717339
Venus_Mars,409,0.10823484870791553
Venus_Mars,410,0.1579752313094796
Venus_Mars,411,0.026111780001938742
Venus_Mars,412,0.03926872554289196
Venus_Mars,413,0.11483343201547683
Venus_Mars,414,0.13452975717746612
Venus_Mars,415,0.16933082774441516
Venus_Mars,416,0.04870261042298567
Venus_Mars,417,0.06503769510117567
Venus_Mars,418,0.053844029950553464
Venus_Mars,419,0.07453061220363401
Venus_Mars,420,0.1438738872846976
Venus_Mars,421,0.07833052148000469
Venus_Mars,422,0.05314374776634977
Venus_Mars,423,0.04364292729910574
Venus_Mars,424,0.08134005794170053
Venus_Mars,425,0.09022028906614395
Venus_Mars,426,0.1121042044466245
Venus_Mars,427,0.17076496928949275
Venus_Mars,428,0.09811837758342323
Venus_Mars,429,0.07332050083242997
Venus_Mars,430,0.04317487885716749
Venus_Mars,431,0.21165432761127628
Venus_Mars,432,0.07266834407208152
Venus_Mars,433,0.10892049934564346
Venus_Mars,434,0.06530817412071778
Venus_Mars,435,0.13848528102032265
Venus_Mars,436,0.11137440295628452
Venus_Mars,437,0.21991622300548036
Venus_Mars,438,0.12150793383497135
Venus_Mars,439,0.1522903817319935
Venus_Mars,440,0.11936658239220613
Venus_Mars,441,0.09240947645366551
Venus_Mars,442,0.15954459744562613
Venus_Mars,443,0.006560583615826617
Venus_Mars,444,0.02338659596681959
Venus_Mars,445,0.07866405080334231
Venus_Mars,446,0.04955981406114662
Venus_Mars,447,0.11687703649703013
Venus_Mars,448,0.14888297338361234
Venus_Mars,449,0.011453851015374291
Venus_Mars,450,0.05549287894117881
Venus_Mars,451,0.14475886919454758
Venus_Mars,452,0.0719762054160023
Venus_Mars,453,0.1277926831173147
Venus_Mars,454,0.09121671148430686
Venus_Mars,455,0.10238973336188754
Venus_Mars,456,0.21438761712378152
Venus_Mars,457,0.06898707835078216
Venus_Mars,458,0.038698779330932666
Venus_Mars,459,0.06821292278528292
Venus_Mars,460,0.06545331706503826
Venus_Mars,461,0.11783723876504523
Venus_Mars,462,0.1666443942837086
Venus_Mars,463,0.09286912181531082
Venus_Mars,464,0.08932780887115278
Venus_Mars,465,0.0441219318516789
Venus_Mars,466,0.11789056797644874
Venus_Mars,467,0.20300846271369435
Venus_Mars,468,0.06119406667021553
Venus_Mars,469,-0.005030811640535052
Venus_Mars,470,0.12822933723397514
Venus_Mars,471,0.0833848435401865
Venus_Mars,472,0.04024021393933392
Venus_Mars,473,0.05406600939361927
Venus_Mars,474,0.24310695774176583
Venus_Mars,475,0.0008488977672259299
Venus_Mars,476,0.0780630879918546
Venus_Mars,477,0.08195682398845561
Venus_Mars,478,0.00127396629582004
Venus_Mars,479,0.07801652994622832
Venus_Mars,480,0.11464196384102388
Venus_Mars,481,0.17849176855759571
Venus_Mars,482,0.05271519538873331
Venus_Mars,483,0.033250300451327694
Venus_Mars,484,0.08561922596994906
Venus_Mars,485,0.14538124840828268
Venus_Mars,486,0.17880411511319833
Venus_Mars,487,0.0981578956858722
Venus_Mars,488,0.15089888731611695
Venus_Mars,489,0.07205219700584525
Venus_Mars,490,0.14838159657610106
Venus_Mars,491,0.061309534785193257
Venus_Mars,492,0.17277101718727114
Venus_Mars,493,0.13786446807150007
Venus_Mars,494,0.05478609638430551
Venus_Mars,495,0.0743535259853541
Venus_Mars,496,0.09051732409891125
Venus_Mars,497,0.10136236846389649
Venus_Mars,498,0.2328095963031727
Venus_Mars,499,0.07203105430635444
Venus_Mars,500,0.18033075934079576
Venus_Mars,501,0.09851020952867354
Venus_Mars,502,-0.008972136511017942
Venus_Mars,503,0.054701338758116905
Venus_Mars,504,0.009410195446939554
Venus_Mars,505,0.09817904780018126
Venus_Mars,506,0.13715376031576845
Venus_Mars,507,0.09693423035960685
Venus_Mars,508,0.06627916910810414
Venus_Mars,509,0.031177609192647067
Venus_Mars,510,0.1396647061659383
Venus_Mars,511,0.12497288900807947
Venus_Mars,512,0.096700085184339
Venus_Mars,513,0.003915835654578696
Venus_Mars,514,0.04320473765804467
Venus_Mars,515,0.050897973003069405
Venus_Mars,516,0.2782504891349806
Venus_Mars,517,0.04683779641714712
Venus_Mars,518,0.08644571825039693
Venus_Mars,519,0.16279768618143936
Venus_Mars,520,0.11342794290724546
Venus_Mars,521,0.08498398377020587
Venus_Mars,522,0.006239534994302836
Venus_Mars,523,0.15739597437275593
Venus_Mars,524,0.13246174859473242
Venus_Mars,525,0.06124317746870582
Venus_Mars,526,0.08446909857327674
Venus_Mars,527,0.10136617210257275
Venus_Mars,528,0.02304249312185174
Venus_Mars,529,0.1919535981669167
Venus_Mars,530,0.1531998326502821
Venus_Mars,531,0.07298535192252222
Venus_Mars,532,-0.0063512868024435745
Venus_Mars,533,0.07285402558439287
Venus_Mars,534,0.23992523148429318
Venus_Mars,535,0.09134193483973783
Venus_Mars,536,0.021065088783913728
Venus_Mars,537,0.2299282196567767
Venus_Mars,538,0.06583923048887327
Venus_Mars,539,0.09937994874484483
Venus_Mars,540,0.22823333324909204
Venus_Mars,541,0.03535771341414769
Venus_Mars,542,0.14398894854099262
Venus_Mars,543,0.04531228053970762
Venus_Mars,544,0.07787709981740724
Venus_Mars,545,0.2483405281535482
Venus_Mars,546,0.27755325680083004
Venus_Mars,547,0.03009777809689987
Venus_Mars,548,0.0011490750479680213
Venus_Mars,549,0.07129716336624672
Venus_Mars,550,0.21479125954368591
Venus_Mars,551,0.21495436521520278
Venus_Mars,552,0.14573885551896024
Venus_Mars,553,0.11283447290776827
Venus_Mars,554,0.21186463427448943
Venus_Mars,555,0.20989080882286373
Venus_Mars,556,0.18588961297758008
Venus_Mars,557,0.07811040453288881
Venus_Mars,558,0.150039053748203
Venus_Mars,559,0.0996367018386964
Venus_Mars,560,0.02662695947666359
Venus_Mars,561,0.0636013173725767
Venus_Mars,562,0.022728077452002667
Venus_Mars,563,0.06737206494968552
Venus_Mars,564,0.04412582621532275
Venus_Mars,565,0.0871216999615461
Venus_Mars,566,0.19073787346918378
Venus_Mars,567,0.16976744745107245
Venus_Mars,568,0.09380962718243899
Venus_Mars,569,0.07423685258356978
Venus_Mars,570,-0.008249444747453743
Venus_Mars,571,0.001486799558717923
Venus_Mars,572,0.17643106189171623
Venus_Mars,573,0.2224614192285368
Venus_Mars,574,0.028755640732022927
Venus_Mars,575,0.06683672491104398
Venus_Mars,576,0.13726546241483148
Venus_Mars,577,0.06570138591620213
Venus_Mars,578,0.11467996321820972
Venus_Mars,579,0.10498309277954596
Venus_Mars,580,0.07179391133207334
Venus_Mars,581,0.15131316351675955
Venus_Mars,582,0.03273792057558071
Venus_Mars,583,0.05783481978680384
Venus_Mars,584,0.0844365164859598
Venus_Mars,585,0.10972643719092147
Venus_Mars,586,0.06497097072076066
Venus_Mars,587,0.12651190895336104
Venus_Mars,588,0.23976213625407447
Venus_Mars,589,0.12378335294216714
Venus_Mars,590,0.1023755266605618
Venus_Mars,591,0.03419562123856167
Venus_Mars,592,0.12360064431275404
Venus_Mars,593,0.05488147192913478
Venus_Mars,594,0.2150721433557874
Venus_Mars,595,0.11390867326299739
Venus_Mars,596,0.06624875409256015
Venus_Mars,597,0.09431171534840585
Venus_Mars,598,0.12018589537020802
Venus_Mars,599,0.12729138040674987
Venus_Mars,600,0.15489605749204738
Venus_Mars,601,0.06601601082394502
Venus_Mars,602,0.06643187154198253
Venus_Mars,603,0.16402706853478233
Venus_Mars,604,0.07555683227725096
Venus_Mars,605,0.04486810683249609
Venus_Mars,606,-0.0015578552823647808
Venus_Mars,607,-0.00887254334263381
Venus_Mars,608,0.04768174191450123
Venus_Mars,609,0.16715003731736164
Venus_Mars,610,0.026327065537415047
Venus_Mars,611,0.04854535635788318
Venus_Mars,612,0.13243682626091577
Venus_Mars,613,0.06473276507030731
Venus_Mars,614,0.08039950671814992
Venus_Mars,615,0.15212207501041328
Venus_Mars,616,0.08520630438175807
Venus_Mars,617,0.27360737203460334
Venus_Mars,618,0.04720767424952976
Venus_Mars,619,0.038566535846661434
Venus_Mars,620,0.07815779211424428
Venus_Mars,621,0.05950169729399658
Venus_Mars,622,0.10285249968153277
Venus_Mars,623,0.09532948411024078
Venus_Mars,624,0.029710763861866184
Venus_Mars,625,0.11732572426595776
Venus_Mars,626,0.03711871582155678
Venus_Mars,627,0.2157201373024177
Venus_Mars,628,0.15550396090242077
Venus_Mars,629,0.12144621217334461
Venus_Mars,630,0.013068743440799838
Venus_Mars,631,0.15168555431443842
Venus_Mars,632,0.03637572850042351
Venus_Mars,633,0.14611831029266342
Venus_Mars,634,0.0832519272775319
Venus_Mars,635,0.1564303930088356
Venus_Mars,636,0.15891670927524468
Venus_Mars,637,0.24932350101796005
Venus_Mars,638,0.15441343802126625
Venus_Mars,639,0.0553867244589039
Venus_Mars,640,0.10841353398663944
Venus_Mars,641,0.002431513182024496
Venus_Mars,642,0.07543940166141565
Venus_Mars,643,0.10490284063819441
Venus_Mars,644,0.088164229299862
Venus_Mars,645,-0.02957613001775394
Venus_Mars,646,0.08700312718889792
Venus_Mars,647,0.12439479774616136
Venus_Mars,648,0.08023321632678403
Venus_Mars,649,0.1259379051244418
Venus_Mars,650,0.07088186233429324
Venus_Mars,651,0.16453177196637767
Venus_Mars,652,0.08617748977275938
Venus_Mars,653,0.060060843129415155
Venus_Mars,654,0.09172351797501019
Venus_Mars,655,0.2317176610499201
Venus_Mars,656,0.23859565645408914
Venus_Mars,657,0.21909321932597622
Venus_Mars,658,0.12967046836628573
Venus_Mars,659,0.17133403875784925
Venus_Mars,660,0.24647528586464695
Venus_Mars,661,0.05666177780432803
Venus_Mars,662,0.13868777379874303
Venus_Mars,663,0.14528049637108015
Venus_Mars,664,0.029893532991997047
Venus_Mars,665,0.1277810426960496
Venus_Mars,666,0.15014408611132649
Venus_Mars,667,0.018522158526610436
Venus_Mars,668,0.15090981929430014
Venus_Mars,669,0.06869566261541113
Venus_Mars,670,0.10236965232478318
Venus_Mars,671,0.19595651728556418
Venus_Mars,672,0.19108091622411869
Venus_Mars,673,0.1492777711605955
Venus_Mars,674,0.039548552960908326
Venus_Mars,675,0.1675100223924721
Venus_Mars,676,0.0845575132508359
Venus_Mars,677,-0.017541872190111177
Venus_Mars,678,0.07746051068422997
Venus_Mars,679,0.06351576504805398
Venus_Mars,680,0.04680716051964319
Venus_Mars,681,0.19680664404501297
Venus_Mars,682,0.07693570340278101
Venus_Mars,683,-0.00025536922016075256
Venus_Mars,684,0.13977789726221884
Venus_Mars,685,0.06072475813368383
Venus_Mars,686,0.10872789265570285
Venus_Mars,687,-0.006980596217775845
Venus_Mars,688,0.3411474260673924
Venus_Mars,689,0.09854517981683523
Venus_Mars,690,0.042012779054964505
Venus_Mars,691,0.012053303861181561
Venus_Mars,692,0.05172193315810192
Venus_Mars,693,0.022598966557646757
Venus_Mars,694,0.006484150044911777
Venus_Mars,695,0.04096182355995252
Venus_Mars,696,0.12831440179446335
Venus_Mars,697,0.08831418524160997
Venus_Mars,698,0.027527312377154247
Venus_Mars,699,0.03684207143972747
Venus_Mars,700,0.045942911816191465
Venus_Mars,701,0.05714185207998936
Venus_Mars,702,0.11602022326080173
Venus_Mars,703,0.11691247156210828
Venus_Mars,704,0.0869828975238299
Venus_Mars,705,0.14717945126733323
Venus_Mars,706,0.06488737901728964
Venus_Mars,707,0.08859718932926242
Venus_Mars,708,0.22171104097359004
Venus_Mars,709,0.20620327963707172
Venus_Mars,710,0.0965997536476226
Venus_Mars,711,0.198966361166572
Venus_Mars,712,-0.016401424868702615
Venus_Mars,713,0.06684750980760096
Venus_Mars,714,0.1654687994050992
Venus_Mars,715,0.15193864110586183
Venus_Mars,716,0.11612780767155445
Venus_Mars,717,0.1832131052330097
Venus_Mars,718,0.05875976838408276
Venus_Mars,719,0.16326282560638625
Venus_Mars,720,0.08809098603257694
Venus_Mars,721,0.0031144587093911817
Venus_Mars,722,0.1699053538945475
Venus_Mars,723,0.14745635794179385
Venus_Mars,724,0.1305656808900025
Venus_Mars,725,0.16099372585181437
Venus_Mars,726,0.05902649832961898
Venus_Mars,727,0.019122608191094084
Venus_Mars,728,0.0176874282233268
Venus_Mars,729,0.22031268811431823
Venus_Mars,730,0.07408108286834586
Venus_Mars,731,0.08653816201746878
Venus_Mars,732,0.18497406382855922
